ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
130494,24,24,24,24,24,24,24,24,24,24
130495,6,6,6,6,6,14,6,6,6,6
130496,0,0,0,0,0,0,0,0,0,23
130497,8,8,8,8,8,8,8,8,8,8
130498,0,0,0,0,0,0,0,0,0,0
130499,0,0,0,0,0,0,28,0,32,0
130500,0,0,0,0,0,0,0,0,0,0
130501,23,33,16,30,0,16,18,16,11,16
130502,0,0,0,0,0,0,0,0,0,0
130503,0,0,0,0,0,0,0,0,0,0
130504,6,0,26,0,0,0,0,0,0,0
130505,21,21,21,21,21,21,21,21,21,21
130506,33,0,0,0,10,0,10,0,0,0
130507,0,0,11,0,0,0,0,0,0,0
130508,0,21,17,26,0,20,26,0,0,0
130509,0,9,0,0,0,0,0,0,25,0
130510,0,0,0,0,0,0,7,0,0,0
130511,0,0,0,0,0,0,0,0,0,0
130512,0,0,0,0,0,0,0,0,0,0
130513,14,0,0,0,0,0,0,0,0,17
130514,0,14,0,10,0,19,0,0,0,19
130515,0,0,0,0,0,0,0,0,0,0
130516,0,0,0,0,0,0,0,0,0,0
130517,0,0,0,0,0,22,0,0,0,0
130518,26,36,21,20,22,9,6,16,0,0
130519,17,17,17,17,17,17,17,17,17,17
130520,0,0,0,0,0,0,0,0,0,0
130521,0,0,0,0,0,0,0,0,0,0
130522,0,0,0,0,0,0,0,0,0,0
130523,0,0,0,0,0,0,0,0,0,0
130524,0,0,0,0,0,0,0,0,0,0
130525,0,0,0,0,0,0,0,0,0,0
130526,12,12,12,12,12,12,12,12,12,12
130527,16,16,16,16,16,16,16,16,16,16
130528,19,0,0,0,17,0,6,0,0,0
130529,0,0,0,0,0,0,0,0,0,0
130530,36,36,36,36,36,36,36,36,36,36
130531,0,0,0,0,0,0,0,0,0,0
130532,0,0,0,0,0,0,0,0,0,0
130533,0,20,0,0,0,0,0,0,0,0
130534,0,0,0,0,0,0,0,0,0,0
130535,18,18,18,18,18,18,18,18,18,18
130536,0,0,0,0,0,13,0,0,0,0
130537,20,20,20,20,20,20,20,20,20,20
130538,0,0,0,0,0,0,0,0,0,0
130539,0,19,0,0,0,8,0,0,0,0
130540,18,18,18,18,18,18,18,18,18,18
130541,0,0,0,0,0,0,0,0,0,0
130542,0,0,0,0,22,0,0,0,0,0
130543,4,4,4,4,4,4,4,4,4,4
130544,0,0,0,0,0,0,0,0,0,0
130545,16,16,16,16,16,16,16,16,16,16
130546,0,0,0,0,0,0,0,0,0,0
130547,0,0,0,0,0,0,0,0,0,0
130548,0,0,0,0,0,0,0,0,0,0
130549,32,32,32,32,32,32,32,32,32,32
130550,20,0,14,0,0,0,21,0,26,0
130551,17,17,17,17,17,17,17,17,17,17
130552,0,0,0,0,0,0,0,0,0,0
130553,0,0,0,0,0,0,0,0,0,0
130554,0,0,0,0,0,0,12,0,24,0
130555,14,14,14,14,14,14,14,14,14,14
130556,0,0,0,0,0,0,0,0,0,0
130557,21,15,4,12,0,0,0,0,0,29
130558,9,7,11,5,8,18,18,5,10,31
130559,0,0,0,0,0,0,0,0,0,0
130560,0,0,0,0,0,0,0,0,0,0
130561,0,0,0,0,0,0,0,0,0,0
130562,0,0,0,0,0,0,0,0,0,0
130563,0,0,0,0,0,0,0,0,0,0
130564,0,0,0,0,0,0,0,0,0,0
130565,0,0,0,0,0,0,0,0,0,0
130566,0,0,0,0,0,0,0,0,0,0
130567,0,0,7,0,0,0,0,0,0,0
130568,0,9,0,0,0,0,0,0,0,6
130569,0,0,0,0,0,0,0,0,0,0
130570,0,0,0,0,0,0,0,0,0,0
130571,37,37,37,37,37,37,37,37,37,37
130572,0,0,0,0,0,0,0,0,0,0
130573,6,22,40,13,6,13,5,28,8,6
130574,0,0,0,0,0,0,0,0,0,21
130575,0,0,0,0,0,0,0,0,0,23
130576,0,0,0,0,0,0,0,0,0,0
130577,19,6,12,22,12,0,0,26,17,0
130578,0,0,0,0,0,0,0,0,0,0
130579,0,0,0,0,15,18,0,0,0,0
130580,15,15,15,15,15,15,15,15,15,15
130581,30,30,30,30,30,30,30,30,30,30
130582,0,0,0,0,0,19,0,0,0,0
130583,22,22,22,22,22,22,22,22,22,22
130584,0,0,5,0,0,0,0,0,0,0
130585,14,0,0,0,0,26,0,18,0,0
130586,19,19,19,19,19,19,19,19,19,19
130587,0,0,0,0,0,0,0,0,0,0
130588,0,0,0,0,0,0,0,0,0,0
130589,20,20,20,20,20,20,20,20,20,20
130590,23,23,23,23,23,23,23,23,23,23
130591,31,31,31,31,31,31,31,31,31,31
130592,0,0,0,0,0,0,0,0,0,0
130593,0,0,0,0,0,0,0,0,0,0
130595,0,0,0,0,0,0,0,0,0,0
130596,0,0,0,0,0,0,0,0,0,0
130597,6,6,6,6,6,6,6,6,6,6
130598,0,0,0,0,0,0,0,0,0,0
130599,0,10,0,0,0,0,0,0,0,0
130600,6,0,0,0,0,0,3,4,0,0
130601,0,0,0,0,7,0,0,0,0,0
130602,0,0,0,0,0,0,0,14,0,22
130603,20,0,0,0,0,0,0,7,8,12
130604,24,21,21,21,21,21,21,21,21,21
130605,0,0,0,0,0,24,0,0,0,0
130606,0,0,0,0,10,0,18,0,0,30
130607,0,0,0,0,0,0,0,0,0,5
130608,0,0,0,0,0,0,0,0,0,0
130609,10,10,10,10,10,10,10,10,10,10
130610,0,0,0,14,0,0,0,0,0,0
130611,0,0,0,0,0,0,0,0,0,0
130612,0,0,0,0,0,0,0,0,0,0
130613,0,0,0,0,0,0,0,0,0,0
130614,0,44,28,0,0,17,0,0,14,14
130615,0,7,30,25,34,33,0,19,29,20
130616,0,0,0,0,0,0,0,0,0,0
130617,0,0,0,0,0,0,0,0,0,3
130618,0,0,0,0,0,0,0,0,0,0
130619,0,0,0,0,0,0,0,0,0,0
130620,0,0,0,15,0,0,0,0,0,0
130621,0,0,0,0,0,0,0,0,0,0
130622,0,0,0,0,0,0,0,0,0,0
130623,0,0,0,0,0,0,0,0,0,0
130624,0,0,0,0,0,0,0,0,0,0
130625,0,0,0,0,0,0,0,0,0,0
130626,17,0,7,11,0,0,19,31,25,15
130627,0,0,0,0,22,0,0,0,0,0
130628,0,0,0,0,0,0,0,0,0,0
130629,26,26,26,26,26,26,26,26,26,26
130630,0,0,0,0,0,0,0,0,0,0
130631,0,0,0,0,0,0,0,0,22,0
130632,0,9,0,0,13,10,0,0,0,0
130633,0,0,0,0,0,0,0,0,0,0
130634,21,10,0,32,19,11,18,16,9,22
130635,0,0,0,0,0,0,0,0,0,0
130636,0,16,0,9,10,0,13,0,4,0
130637,0,21,17,0,0,24,0,0,0,19
130638,25,0,22,0,0,19,0,0,0,0
130639,0,0,0,0,0,0,0,0,0,0
130640,0,0,0,0,0,0,0,0,0,0
130641,0,0,0,0,0,0,0,0,0,0
130642,16,16,16,16,16,16,16,16,16,16
130643,23,0,0,0,0,0,23,0,0,3
130645,18,0,0,0,0,0,0,0,0,0
130646,35,35,35,35,35,35,35,35,35,35
130647,0,0,0,0,0,0,0,0,0,0
130648,21,20,41,14,0,9,29,34,19,14
130649,0,13,0,12,0,0,0,0,0,0
130650,0,34,0,0,0,0,0,0,0,22
130651,13,0,0,27,30,0,0,0,0,24
130652,28,13,13,15,13,13,13,13,21,13
130653,34,0,0,0,0,0,0,0,0,0
130655,0,0,0,0,0,0,0,0,0,0
130656,0,0,23,0,0,0,0,0,0,0
130657,0,0,0,0,0,0,0,0,0,0
130658,0,0,0,0,0,0,0,25,0,0
130659,0,27,0,0,0,0,0,0,0,0
130660,0,0,0,0,0,0,0,0,0,0
130661,22,1,3,16,24,14,10,9,17,23
130662,0,0,0,0,0,0,0,0,0,0
130663,0,0,0,0,0,0,0,0,0,0
130664,0,0,0,0,0,0,0,0,0,0
130665,9,0,0,0,0,0,0,0,0,0
130666,0,0,0,0,0,0,0,0,0,0
130667,0,0,0,0,0,0,0,0,0,0
130668,0,0,0,0,0,0,0,0,0,0
130669,17,18,7,0,22,0,28,0,12,15
130670,14,13,0,0,23,0,5,11,0,4
130671,0,0,0,0,0,0,0,0,0,0
130672,12,2,0,0,0,28,0,0,0,0
130673,0,0,0,0,0,0,0,0,0,0
130674,15,0,0,0,0,0,0,0,7,0
130675,0,0,0,0,0,0,0,0,0,0
130676,0,0,0,0,0,0,0,0,0,0
130677,8,8,8,8,8,8,8,8,8,8
130678,6,6,6,6,6,6,6,6,6,6
130679,0,0,34,17,31,0,0,16,0,0
130680,0,0,0,0,0,0,0,0,0,0
130681,0,0,0,0,0,0,0,0,0,0
130682,31,31,31,31,31,31,31,31,31,31
130683,0,0,0,0,0,0,0,0,0,0
130684,15,15,15,15,15,15,15,15,15,15
130685,16,16,16,16,16,16,16,16,16,16
130686,17,0,0,0,12,0,0,0,0,0
130687,0,0,0,0,5,0,0,0,0,0
130688,0,0,0,0,0,0,0,0,0,0
130689,0,0,0,0,0,0,0,0,0,0
130690,0,0,0,0,0,0,0,0,0,23
130691,0,0,0,0,0,0,0,0,0,0
130692,13,13,13,13,13,13,13,13,13,13
130693,30,30,30,30,30,30,30,30,30,30
130694,0,0,0,0,0,0,0,0,0,0
130695,0,0,0,0,0,0,0,0,0,0
130696,0,0,0,0,0,0,0,0,0,0
130697,0,0,0,0,0,0,0,0,0,0
130698,0,13,0,0,0,0,0,17,14,0
130699,0,0,0,0,0,0,0,0,0,0
130700,0,0,0,0,0,0,0,0,0,10
130701,0,0,0,0,0,0,0,0,0,0
130702,0,0,0,0,0,0,0,0,0,0
130703,0,0,0,0,0,0,0,15,0,0
130704,46,0,0,0,0,0,29,0,0,0
130705,0,0,0,0,0,0,0,0,0,0
130706,12,25,13,36,23,9,18,15,20,15
130707,23,12,12,13,3,23,23,23,16,0
130708,0,24,0,0,0,11,9,0,9,0
130709,0,0,0,0,0,0,0,0,0,0
130710,16,15,26,9,20,22,15,9,21,10
130711,27,34,27,20,0,20,6,10,7,5
130712,19,10,5,27,23,15,15,26,9,0
130713,0,0,0,0,0,0,0,0,0,0
130714,0,0,0,0,9,0,10,0,0,0
130715,36,0,0,20,0,23,0,0,0,0
130716,0,0,0,0,0,0,0,0,0,0
130717,0,0,0,0,0,0,0,0,0,0
130718,0,0,0,0,0,0,0,0,0,0
130719,0,0,0,0,0,0,0,0,0,0
130720,6,0,0,0,0,0,16,0,0,0
130721,0,12,0,0,0,0,0,0,0,0
130722,24,14,22,13,12,18,12,16,27,22
130723,0,0,0,0,0,0,0,21,0,0
130724,0,0,0,0,0,0,0,0,0,0
130725,0,0,0,0,0,0,0,0,0,0
130726,0,0,0,0,0,0,0,0,0,0
130727,0,0,0,0,0,0,0,0,0,0
130728,13,13,13,13,13,13,13,13,13,13
130729,6,6,6,6,6,6,6,6,6,6
130730,0,0,0,0,0,0,0,0,0,0
130731,5,5,5,5,5,5,5,5,5,5
130732,0,0,0,0,0,0,0,0,0,0
130733,35,8,5,20,18,22,18,23,6,14
130734,0,0,0,0,0,0,0,0,0,0
130735,10,10,10,10,10,10,10,10,10,10
130736,0,0,0,0,0,0,0,0,0,0
130737,0,0,0,0,0,0,0,0,0,0
130738,0,0,0,0,0,0,0,0,0,0
130739,0,23,0,19,0,0,0,13,0,15
130740,0,0,0,0,0,0,0,0,0,0
130741,0,6,23,0,0,15,0,0,0,0
130742,0,0,0,0,0,0,0,0,0,0
130743,0,0,0,0,0,0,0,0,0,0
130744,27,27,27,27,27,27,27,27,27,27
130745,0,0,0,25,0,0,0,0,0,0
130746,0,2,6,23,10,0,0,0,0,16
130747,0,16,17,0,0,22,0,0,21,0
130748,7,7,7,7,7,7,7,7,7,7
130749,0,0,0,0,0,0,0,0,0,0
130750,0,0,0,0,0,0,0,0,0,0
130751,0,0,0,0,0,0,0,0,0,0
130752,0,0,0,0,0,0,0,0,0,0
130753,0,0,0,0,0,0,0,0,0,0
130754,0,0,0,0,19,0,0,0,0,0
130755,0,0,0,9,0,0,0,0,0,0
130756,0,0,0,0,0,0,0,0,0,0
130757,51,0,0,0,0,0,0,0,0,0
130758,12,12,12,12,12,12,12,12,12,12
130759,0,0,0,0,0,0,0,0,0,0
130760,0,0,0,0,0,0,0,0,0,22
130761,0,0,22,0,0,0,11,0,0,0
130762,0,0,0,0,0,0,0,0,0,0
130763,15,9,13,13,33,15,25,14,18,27
130764,0,0,6,0,0,0,0,0,0,29
130765,0,0,0,0,0,0,0,0,17,0
130766,0,0,0,0,0,0,0,0,0,0
130767,0,0,0,0,0,0,0,0,0,0
130768,14,14,14,14,14,14,14,14,14,14
130769,0,0,0,0,0,0,0,0,0,0
130770,15,15,15,15,15,15,15,15,15,15
130771,0,0,0,0,0,0,0,0,0,0
130772,3,3,3,3,3,3,3,3,3,3
130773,0,0,0,0,0,0,0,0,0,0
130774,20,20,20,20,20,20,20,20,20,20
130775,0,0,0,0,0,0,0,2,0,0
130776,0,0,0,0,0,0,0,0,0,0
130777,0,0,0,0,0,0,0,0,0,6
130778,17,17,17,17,17,25,17,17,17,17
130779,13,13,13,13,13,13,13,13,13,13
130780,0,0,0,0,0,0,0,0,0,0
130781,0,0,0,0,0,0,0,0,0,0
130782,0,0,15,0,0,0,32,0,0,0
130783,0,0,0,0,0,0,0,0,0,0
130784,5,5,5,5,5,5,5,5,5,5
130785,0,0,0,0,0,0,0,0,0,0
130786,0,12,0,0,0,0,0,0,0,0
130787,0,0,0,0,0,0,0,0,0,0
130788,0,0,0,0,0,0,0,0,0,0
130789,0,0,0,0,0,0,0,0,0,0
130790,0,0,0,0,0,0,0,0,0,0
130791,8,8,8,8,8,8,8,8,8,8
130792,0,0,0,0,9,0,0,0,0,0
130793,0,0,0,0,0,0,0,0,0,0
130794,21,19,19,19,19,19,19,19,19,19
130795,11,11,11,11,11,11,11,11,11,11
130796,0,0,0,0,0,0,0,0,0,0
130797,0,0,0,0,0,0,0,0,0,0
130798,19,0,0,0,0,0,24,0,0,0
130799,2,2,2,2,2,2,2,2,22,2
130800,0,0,0,0,0,0,0,0,13,0
130801,0,37,0,0,10,9,0,0,0,0
130802,19,21,4,16,8,0,26,14,16,0
130803,0,0,0,0,0,0,0,0,0,0
130805,4,4,4,4,4,4,4,4,4,4
130806,0,0,0,0,18,0,0,0,0,0
130807,0,0,0,0,0,0,6,2,0,6
130808,12,17,0,0,0,0,0,0,16,0
130809,0,0,0,0,0,0,0,0,0,0
130810,24,17,7,9,13,3,14,23,13,28
130811,0,0,0,0,0,0,0,0,0,0
130812,0,0,0,0,0,0,0,0,0,14
130813,0,0,0,0,0,0,0,0,0,0
130814,22,0,0,8,5,0,0,26,47,0
130815,0,0,0,0,0,0,0,0,0,13
130816,22,16,0,0,13,21,10,32,15,8
130817,0,0,0,0,0,0,0,0,0,0
130818,14,3,0,0,0,0,0,0,0,0
130819,14,14,14,14,14,14,14,14,14,14
130820,7,32,26,0,32,10,20,0,23,26
130821,22,24,22,22,22,22,25,22,22,22
130822,0,8,0,0,0,0,7,6,0,10
130823,23,27,13,22,22,8,0,19,12,22
130824,0,0,0,0,0,12,0,0,0,0
130825,0,0,0,0,0,0,0,0,0,0
130826,12,0,0,0,13,0,0,0,0,0
130827,0,0,0,0,0,0,0,0,24,0
130828,0,0,0,0,0,0,0,0,0,0
130829,0,0,0,0,0,0,18,15,13,0
130830,5,9,0,13,0,0,6,11,10,16
130831,0,0,0,0,0,0,0,0,0,0
130832,0,0,0,0,0,0,0,0,0,0
130833,23,23,23,23,23,23,23,23,23,23
130834,0,0,0,0,0,0,0,0,0,0
130835,0,0,0,0,0,0,0,0,0,0
130836,12,16,0,0,0,0,0,0,0,10
130837,0,0,0,0,0,0,0,0,0,0
130838,0,0,0,0,0,0,0,0,0,0
130839,0,0,0,0,31,0,0,8,24,0
130840,0,0,0,0,0,0,0,0,0,0
130841,0,0,0,0,0,0,0,0,0,0
130842,0,0,0,0,0,0,0,0,0,0
130843,17,17,17,17,17,17,17,17,17,17
130844,0,0,0,0,0,0,0,0,0,0
130845,0,45,0,0,0,0,0,0,0,0
130846,0,0,0,0,0,0,0,0,0,0
130847,0,0,0,13,0,0,0,0,0,0
130848,0,0,0,0,0,0,30,0,0,0
130849,0,0,0,11,29,11,0,29,0,0
130850,0,0,0,13,0,0,0,0,0,0
130851,0,0,0,0,0,0,13,0,0,0
130852,0,0,0,0,0,0,0,0,0,0
130853,0,0,0,0,0,0,0,0,0,0
130854,11,11,11,11,11,11,11,11,11,11
130855,14,4,40,11,3,7,10,25,32,18
130856,0,0,0,0,0,17,0,0,0,7
130857,0,0,0,0,0,0,0,0,0,0
130858,11,11,11,11,11,11,11,11,11,11
130859,0,0,0,0,0,0,0,0,0,7
130860,0,0,0,0,0,0,0,0,0,0
130861,10,0,0,0,0,39,0,0,0,0
130862,35,35,35,35,35,35,35,35,35,35
130863,15,0,9,7,4,19,21,0,17,13
130864,0,0,0,0,5,0,0,0,0,0
130865,0,0,0,0,0,0,0,0,0,0
130866,16,16,16,16,16,16,16,16,16,16
130867,0,0,0,0,0,0,0,0,0,10
130868,7,0,0,0,0,0,0,0,0,0
130869,0,0,0,0,0,17,0,0,0,0
130870,0,0,0,0,0,0,0,0,0,0
130871,0,0,0,0,0,0,0,0,0,0
130872,0,6,0,0,0,0,0,0,0,0
130873,0,0,0,0,17,0,0,0,0,0
130874,0,10,0,0,0,0,0,0,0,0
130875,3,3,3,3,3,3,3,3,3,3
130876,0,0,0,0,0,0,0,0,0,0
130877,0,0,0,0,0,0,0,0,0,0
130878,21,21,21,21,21,21,21,21,21,21
130879,0,0,0,0,0,0,0,0,0,0
130880,5,0,0,0,0,18,0,0,6,0
130881,7,0,28,0,7,0,7,15,21,22
130882,0,0,0,0,0,0,0,0,0,0
130883,0,0,0,0,0,0,0,0,0,0
130884,17,14,12,22,15,0,11,27,22,11
130885,0,0,0,0,0,0,0,0,0,0
130886,0,0,0,0,0,0,0,0,0,0
130887,0,0,0,0,0,0,0,0,0,0
130888,0,9,0,18,55,0,0,5,20,32
130889,0,0,0,32,0,0,0,0,0,0
130890,0,0,0,0,0,0,0,0,0,0
130891,6,6,6,6,6,6,6,6,6,6
130892,0,0,0,0,0,0,25,0,0,0
130893,0,0,0,0,0,0,0,0,0,0
130894,0,0,0,0,0,0,0,0,0,0
130895,20,26,0,0,0,0,0,0,0,0
130896,0,0,6,0,0,24,0,11,0,0
130897,20,20,20,20,20,20,20,20,20,20
130898,0,0,0,0,0,0,0,0,0,0
130899,0,0,0,0,0,0,0,0,0,0
130900,0,0,0,0,0,0,0,0,0,0
130901,0,14,0,0,0,0,0,0,0,0
130902,0,0,0,0,0,0,0,0,0,0
130903,0,0,0,0,0,0,0,0,0,0
130904,8,0,0,17,7,13,5,0,7,0
130905,0,0,0,0,0,0,0,0,0,0
130906,0,0,0,0,0,0,0,0,0,0
130907,0,0,0,0,0,0,0,0,0,0
130908,0,0,0,0,17,0,0,0,0,0
130909,0,0,0,0,0,0,0,14,0,0
130910,24,0,0,16,9,0,0,0,0,0
130911,27,27,27,27,27,27,27,27,27,27
130912,0,0,0,0,0,0,0,0,0,0
130913,12,13,0,0,0,0,0,0,0,0
130914,0,0,0,0,0,0,0,0,0,0
130915,0,0,0,0,0,0,0,0,0,0
130916,21,0,0,18,0,6,0,22,0,9
130917,0,0,0,0,0,0,0,0,0,0
130918,17,17,17,17,17,17,17,17,17,17
130919,0,7,0,0,0,16,15,0,0,0
130920,0,0,0,0,0,0,0,0,0,0
130921,0,0,0,0,0,0,0,0,0,0
130922,0,7,0,0,0,26,0,0,0,0
130923,11,38,16,0,18,7,13,21,0,0
130924,0,0,0,0,0,0,0,0,19,0
130925,0,0,0,0,0,0,0,0,0,0
130926,0,0,0,0,0,0,0,0,0,0
130927,0,0,0,17,0,0,0,3,0,0
130928,14,0,0,0,0,0,0,0,0,12
130929,0,0,0,0,0,0,0,0,0,0
130930,28,0,0,0,10,0,0,0,0,0
130931,0,0,0,0,0,0,0,0,0,0
130932,0,0,0,22,0,0,0,10,0,0
130933,20,20,20,20,20,20,20,20,20,20
130934,0,0,0,0,0,0,0,0,0,0
130935,15,15,15,15,15,15,15,15,15,15
130936,0,0,0,0,0,0,0,0,0,0
130937,0,0,0,0,0,0,0,0,0,0
130938,17,17,17,17,17,17,17,17,17,17
130939,10,10,10,10,10,10,10,10,10,10
130940,15,15,15,15,15,15,15,15,15,15
130941,0,0,0,0,0,0,0,0,0,0
130942,17,28,0,20,16,15,29,8,10,14
130943,0,0,15,0,0,0,0,0,0,17
130944,25,25,25,25,25,25,25,25,25,25
130945,0,0,0,0,0,0,0,0,0,0
130946,5,5,5,5,5,5,5,5,12,5
130947,17,0,20,0,13,0,0,0,0,0
130948,0,14,10,14,0,0,0,0,0,0
130949,0,11,0,0,0,0,0,0,0,0
130950,0,0,0,0,13,0,0,0,0,0
130951,15,15,15,15,15,15,15,15,15,15
130952,0,0,0,0,0,0,0,0,0,0
130953,0,0,0,0,0,0,0,0,0,0
130954,0,0,0,0,0,0,0,0,0,30
130955,0,0,0,0,0,13,0,0,0,0
130956,0,0,0,0,0,0,6,0,0,0
130957,12,0,0,0,0,0,0,0,0,0
130958,0,0,0,0,0,0,0,0,0,0
130959,19,19,19,19,19,19,19,19,19,19
130960,0,0,22,0,0,13,0,13,0,10
130961,7,7,7,7,7,7,7,7,7,7
130962,0,0,0,0,0,0,0,0,0,0
130963,0,0,0,0,0,0,0,0,22,6
130964,22,19,15,23,19,13,13,13,29,15
130965,28,28,28,28,28,28,28,28,28,28
130966,0,0,0,0,0,0,0,0,0,0
130967,0,27,10,18,20,17,11,14,21,21
130968,33,33,33,33,33,33,33,33,33,33
130969,0,0,0,0,0,0,0,24,0,0
130970,0,0,0,0,0,0,0,0,0,0
130971,7,12,5,0,14,0,0,0,0,8
130972,0,0,0,8,0,0,0,0,3,0
130973,0,0,0,0,0,0,0,5,0,0
130974,0,0,9,0,0,31,0,0,0,0
130975,0,0,0,0,0,0,0,0,0,0
130976,0,0,0,0,17,0,7,19,0,0
130977,0,0,0,0,0,0,0,0,0,0
130978,0,0,0,0,0,0,0,0,0,0
130979,0,7,0,0,33,0,0,0,0,0
130980,0,0,13,0,0,0,17,18,0,0
130981,28,28,28,28,28,28,28,28,28,28
130982,0,0,0,0,0,0,0,0,0,0
130983,0,0,0,19,0,0,0,0,0,14
130984,0,0,0,0,0,0,0,0,0,0
130985,0,0,0,0,0,0,0,0,0,0
130986,0,0,0,0,0,0,0,0,0,0
130987,0,0,0,0,0,0,0,0,0,0
130988,0,0,0,0,0,0,0,0,0,0
130989,13,13,13,13,13,13,13,13,13,13
130990,0,0,20,0,0,0,0,0,0,0
130991,0,0,0,0,0,0,0,0,0,0
130992,0,0,0,0,0,0,0,0,0,0
130993,0,14,0,0,24,0,0,0,0,0
130994,31,31,31,31,31,31,31,31,31,31
130995,0,0,0,0,0,0,0,0,0,0
130996,3,8,40,16,0,9,16,22,9,11
130997,23,25,0,0,0,23,16,15,0,0
130998,0,7,0,0,0,0,0,0,0,0
130999,11,7,5,14,0,6,22,12,22,17
131000,0,0,0,0,19,0,0,0,0,0
131001,4,0,0,0,32,0,0,10,0,0
131002,12,12,12,12,12,12,12,12,12,12
131003,0,0,0,0,21,0,0,0,15,0
131004,0,0,0,7,0,0,0,0,0,0
131005,0,0,12,0,0,18,0,0,0,25
131006,0,0,0,8,0,0,0,0,0,0
131008,0,0,0,0,0,0,0,0,0,0
131009,0,0,0,0,0,0,0,0,0,0
131010,17,0,0,0,0,0,7,0,0,0
131011,0,0,0,0,0,0,0,0,0,0
131012,0,0,18,0,0,0,0,0,0,0
131013,0,0,0,0,0,0,0,0,0,0
131014,0,0,0,0,0,0,0,0,0,0
131015,15,15,15,15,15,15,15,15,15,15
131016,0,14,0,0,0,0,0,0,0,0
131017,28,28,28,28,28,28,28,28,28,28
131018,0,0,0,0,0,0,0,0,0,0
131019,0,0,0,0,8,24,20,0,5,0
131020,26,26,26,26,26,26,26,26,26,26
131021,0,0,0,0,0,0,0,9,0,0
131022,26,26,26,26,26,26,26,26,26,26
131023,0,0,3,0,0,0,0,0,0,0
131024,29,0,0,0,25,0,29,4,0,0
131025,0,0,0,0,0,0,0,0,0,0
131026,17,17,17,17,17,17,17,17,17,17
131027,0,0,0,0,0,0,0,0,0,0
131028,0,0,0,0,0,0,0,0,0,0
131029,0,0,0,0,2,0,0,0,0,0
131030,0,0,0,0,22,0,0,13,16,0
131031,0,0,0,0,0,0,0,0,0,0
131032,0,0,0,0,0,0,0,0,0,0
131033,0,0,0,0,0,0,0,0,0,0
131034,29,29,29,29,29,29,29,29,29,29
131035,20,20,20,20,20,20,20,20,20,20
131036,0,0,0,0,0,0,0,0,0,0
131037,0,0,0,0,0,0,0,0,0,0
131038,0,0,0,0,0,0,0,0,0,0
131039,0,0,0,0,0,0,0,0,0,0
131040,0,0,9,0,0,0,0,0,0,0
131041,0,0,0,0,0,0,0,0,0,0
131042,0,0,0,0,0,0,0,0,0,7
131043,0,0,0,0,0,0,0,0,0,0
131044,16,16,16,16,16,16,16,16,16,16
131045,11,20,0,22,22,22,21,13,9,24
131046,15,15,15,15,15,15,15,15,15,15
131047,16,16,16,16,16,16,16,16,16,16
131048,0,0,0,0,0,0,0,0,0,0
131049,0,0,0,0,0,0,0,0,0,0
131050,0,0,0,0,0,7,0,18,0,14
131051,0,0,0,0,0,0,0,0,0,0
131052,0,0,0,0,0,0,0,0,0,0
131053,0,0,0,0,35,0,0,10,0,9
131054,0,0,19,0,0,0,0,0,0,0
131055,0,0,0,0,0,0,0,0,0,0
131056,7,7,7,7,7,7,7,7,7,7
131057,0,0,0,0,0,0,0,0,0,0
131058,0,0,0,0,0,0,0,0,0,0
131059,0,0,0,0,0,0,4,0,0,0
131060,0,0,0,0,0,0,0,0,0,0
131061,0,0,0,0,0,0,0,0,0,0
131062,16,0,17,22,0,0,0,0,26,38
131063,3,0,0,0,0,0,0,0,0,0
131064,0,0,0,0,0,0,0,0,0,0
131065,0,0,0,0,0,0,0,0,0,0
131066,17,0,0,32,26,0,0,27,0,0
131067,0,0,0,0,0,0,0,0,0,0
131068,0,0,0,0,0,0,0,0,0,0
131069,0,0,0,0,0,0,0,0,0,0
131070,0,0,0,0,0,0,0,0,0,0
131071,0,0,0,0,0,0,0,0,0,0
131072,0,9,12,0,0,0,0,13,32,0
131073,0,0,0,0,0,0,0,0,0,0
131074,0,18,0,0,0,0,0,0,0,0
131075,0,0,43,0,0,0,0,0,0,0
131076,0,0,0,0,0,0,0,0,0,0
131077,0,0,0,0,0,0,0,0,0,0
131078,22,0,8,0,15,24,13,0,0,5
131079,12,12,12,12,12,12,12,12,12,12
131080,35,18,18,18,18,18,18,18,18,18
131081,22,22,22,22,22,22,22,22,22,22
131082,0,0,0,0,16,0,0,0,0,14
131083,16,5,0,14,6,8,0,0,15,9
131084,0,0,0,0,0,0,0,0,15,0
131085,0,0,0,0,0,0,0,22,12,0
131086,23,23,23,23,23,23,23,23,23,23
131087,0,0,0,0,0,0,0,0,0,0
131088,7,7,7,7,7,7,7,7,7,7
131090,14,13,0,0,0,23,0,0,0,4
131091,16,16,16,16,16,16,16,16,16,16
131092,0,0,0,0,0,0,0,0,0,0
131093,0,0,0,0,0,0,0,0,0,0
131094,0,0,0,0,0,0,0,0,0,0
131095,0,0,0,0,0,0,0,0,0,0
131096,0,0,0,0,0,0,0,0,0,0
131097,0,0,23,0,11,0,0,10,0,20
131098,0,0,0,0,0,0,0,0,0,0
131099,0,0,0,8,0,0,0,0,0,0
131100,0,0,0,0,0,14,0,0,13,11
131101,0,0,0,0,0,10,0,0,0,0
131102,0,0,0,0,0,0,0,0,0,0
131103,0,0,0,0,0,0,0,0,0,0
131104,16,22,13,16,9,30,14,11,28,21
131105,0,0,0,0,12,0,0,0,0,0
131106,0,23,0,0,0,0,0,0,0,0
